"Location","Station_Number","Depth","Time_Range","Population","Sample_Type","Replicate","VP","VP_SE","VP_R_Squared","VP_Type","abs_VP"
"NJ2020","3","1","T0_T3","c_V2","VPC","2",8499.54666666663,NA,NA,"VPCL_SR",25498.6399999999
"NJ2020","3","1","T0_T6","c_V2","VPC","2",8499.54666666663,NA,NA,"VPCL_SR",25498.6399999999
"NJ2020","3","1","T0_T9","c_V2","VPC","2",8499.54666666663,NA,NA,"VPCL_SR",25498.6399999999
"NJ2020","3","1","T0_T12","c_V2","VPC","2",8499.54666666663,NA,NA,"VPCL_SR",25498.6399999999
"NJ2020","3","1","T0_T24","c_V2","VPC","2",8499.54666666663,NA,NA,"VPCL_SR",25498.6399999999
"NJ2020","3","1","T0_T3","c_V2","VPC","3",0,NA,NA,"VPCL_SR",0
"NJ2020","3","1","T0_T6","c_V2","VPC","3",25799.522,NA,NA,"VPCL_SR",77398.5659999999
"NJ2020","3","1","T0_T9","c_V2","VPC","3",25799.522,NA,NA,"VPCL_SR",77398.5659999999
"NJ2020","3","1","T0_T12","c_V2","VPC","3",14259.7160166667,NA,NA,"VPCL_SR",85558.2960999999
"NJ2020","3","1","T0_T24","c_V2","VPC","3",15899.53894,NA,NA,"VPCL_SR",167391.9042
"NJ2020","4","1","T0_T3","c_V2","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","4","1","T0_T6","c_V2","VPC","1",89353.9766666666,NA,NA,"VPCL_SR",268061.93
"NJ2020","4","1","T0_T9","c_V2","VPC","1",175292.345166667,NA,NA,"VPCL_SR",1051754.071
"NJ2020","4","1","T0_T12","c_V2","VPC","1",175292.345166667,NA,NA,"VPCL_SR",1051754.071
"NJ2020","4","1","T0_T24","c_V2","VPC","1",107693.263833333,NA,NA,"VPCL_SR",1532884.261
"NJ2020","4","1","T0_T3","c_V2","VPC","2",34059.3553333334,NA,NA,"VPCL_SR",102178.066
"NJ2020","4","1","T0_T6","c_V2","VPC","2",34059.3553333334,NA,NA,"VPCL_SR",102178.066
"NJ2020","4","1","T0_T9","c_V2","VPC","2",47146.4903333333,NA,NA,"VPCL_SR",282878.942
"NJ2020","4","1","T0_T12","c_V2","VPC","2",40639.1561666667,NA,NA,"VPCL_SR",385491.808
"NJ2020","4","1","T0_T24","c_V2","VPC","2",26828.2045,NA,NA,"VPCL_SR",454925.032
"NJ2020","4","1","T0_T3","c_V2","VPC","3",0,NA,NA,"VPCL_SR",0
"NJ2020","4","1","T0_T6","c_V2","VPC","3",79953.7110000001,NA,NA,"VPCL_SR",239861.133
"NJ2020","4","1","T0_T9","c_V2","VPC","3",52911.2203333333,NA,NA,"VPCL_SR",317467.322
"NJ2020","4","1","T0_T12","c_V2","VPC","3",52911.2203333333,NA,NA,"VPCL_SR",317467.322
"NJ2020","4","1","T0_T24","c_V2","VPC","3",32490.256,NA,NA,"VPCL_SR",462298.822
"NJ2020","5","1","T0_T3","c_V2","VPC","1",134445.578333333,NA,NA,"VPCL_SR",403336.735
"NJ2020","5","1","T0_T6","c_V2","VPC","1",134445.578333333,NA,NA,"VPCL_SR",403336.735
"NJ2020","5","1","T0_T9","c_V2","VPC","1",112363.698666667,NA,NA,"VPCL_SR",674182.192
"NJ2020","5","1","T0_T12","c_V2","VPC","1",112363.698666667,NA,NA,"VPCL_SR",674182.192
"NJ2020","5","1","T0_T24","c_V2","VPC","1",112363.698666667,NA,NA,"VPCL_SR",674182.192
"NJ2020","5","1","T0_T3","c_V2","VPC","2",0,NA,NA,"VPCL_SR",0
"NJ2020","5","1","T0_T6","c_V2","VPC","2",0,NA,NA,"VPCL_SR",0
"NJ2020","5","1","T0_T9","c_V2","VPC","2",11788.0090000002,NA,NA,"VPCL_SR",35364.0270000007
"NJ2020","5","1","T0_T12","c_V2","VPC","2",6374.82500000003,NA,NA,"VPCL_SR",38248.9500000002
"NJ2020","5","1","T0_T24","c_V2","VPC","2",6374.82500000003,NA,NA,"VPCL_SR",38248.9500000002
"NJ2020","5","1","T0_T3","c_V2","VPC","3",0,NA,NA,"VPCL_SR",0
"NJ2020","5","1","T0_T6","c_V2","VPC","3",8743.82366666663,NA,NA,"VPCL_SR",26231.4709999999
"NJ2020","5","1","T0_T9","c_V2","VPC","3",8743.82366666663,NA,NA,"VPCL_SR",26231.4709999999
"NJ2020","5","1","T0_T12","c_V2","VPC","3",8743.82366666663,NA,NA,"VPCL_SR",26231.4709999999
"NJ2020","5","1","T0_T24","c_V2","VPC","3",8743.82366666663,NA,NA,"VPCL_SR",26231.4709999999
"NJ2020","6","1","T0_T3","c_V2","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","6","1","T0_T6","c_V2","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","6","1","T0_T9","c_V2","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","6","1","T0_T12","c_V2","VPC","1",465343.416333333,NA,NA,"VPCL_SR",1396030.249
"NJ2020","6","1","T0_T24","c_V2","VPC","1",465343.416333333,NA,NA,"VPCL_SR",1396030.249
"NJ2020","6","1","T0_T3","c_V2","VPC","2",0,NA,NA,"VPCL_SR",0
"NJ2020","6","1","T0_T6","c_V2","VPC","2",0,NA,NA,"VPCL_SR",0
"NJ2020","6","1","T0_T9","c_V2","VPC","2",246660.752,NA,NA,"VPCL_SR",739982.256
"NJ2020","6","1","T0_T12","c_V2","VPC","2",246660.752,NA,NA,"VPCL_SR",739982.256
"NJ2020","6","1","T0_T24","c_V2","VPC","2",124913.393833333,NA,NA,"VPCL_SR",777974.684
"NJ2020","6","1","T0_T3","c_V2","VPC","3",0,NA,NA,"VPCL_SR",0
"NJ2020","6","1","T0_T6","c_V2","VPC","3",0,NA,NA,"VPCL_SR",0
"NJ2020","6","1","T0_T9","c_V2","VPC","3",0,NA,NA,"VPCL_SR",0
"NJ2020","6","1","T0_T12","c_V2","VPC","3",0,NA,NA,"VPCL_SR",0
"NJ2020","6","1","T0_T24","c_V2","VPC","3",37724.3341666667,NA,NA,"VPCL_SR",452692.01
"NJ2020","7","1","T0_T3","c_V2","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","7","1","T0_T6","c_V2","VPC","1",11620.7964333333,NA,NA,"VPCL_SR",34862.3893
"NJ2020","7","1","T0_T9","c_V2","VPC","1",11620.7964333333,NA,NA,"VPCL_SR",34862.3893
"NJ2020","7","1","T0_T12","c_V2","VPC","1",11620.7964333333,NA,NA,"VPCL_SR",34862.3893
"NJ2020","7","1","T0_T24","c_V2","VPC","1",13401.6406958333,NA,NA,"VPCL_SR",217052.2088
"NJ2020","7","1","T0_T3","c_V2","VPC","2",0,NA,NA,"VPCL_SR",0
"NJ2020","7","1","T0_T6","c_V2","VPC","2",21161.4047,NA,NA,"VPCL_SR",63484.2141
"NJ2020","7","1","T0_T9","c_V2","VPC","2",21161.4047,NA,NA,"VPCL_SR",63484.2141
"NJ2020","7","1","T0_T12","c_V2","VPC","2",10645.9794,NA,NA,"VPCL_SR",63875.8764
"NJ2020","7","1","T0_T24","c_V2","VPC","2",12071.55262,NA,NA,"VPCL_SR",108209.7222
"NJ2020","7","1","T0_T3","c_V2","VPC","3",5751.40443333331,NA,NA,"VPCL_SR",17254.2132999999
"NJ2020","7","1","T0_T6","c_V2","VPC","3",3602.21273333333,NA,NA,"VPCL_SR",21613.2764
"NJ2020","7","1","T0_T9","c_V2","VPC","3",3602.21273333333,NA,NA,"VPCL_SR",21613.2764
"NJ2020","7","1","T0_T12","c_V2","VPC","3",3602.21273333333,NA,NA,"VPCL_SR",21613.2764
"NJ2020","7","1","T0_T24","c_V2","VPC","3",6154.53849583333,NA,NA,"VPCL_SR",126095.6475
"NJ2020","1","1","T0_T3","c_V3","VPC","1",3057.09700000002,NA,1,"LM_SR",9171.29100000005
"NJ2020","1","1","T0_T6","c_V3","VPC","1",-13217.0201333334,9395.86590775347,0.664290023656212,"LM_SR",-79302.1208000004
"NJ2020","1","1","T0_T17","c_V3","VPC","1",5080.27071787879,5031.18247576536,0.337662546563468,"LM_SR",86364.6022039394
"NJ2020","1","1","T0_T20","c_V3","VPC","1",1884.27786788933,3579.38516976678,0.0845629733593379,"LM_SR",37685.5573577865
"NJ2020","1","1","T0_T24","c_V3","VPC","1",-523.336562229734,2919.09983585983,0.00797128814137515,"LM_SR",-12560.0774935136
"NJ2020","1","1","T0_T3","c_V3","VPC","2",-12095.7716333333,NA,1,"LM_SR",-36287.3149
"NJ2020","1","1","T0_T6","c_V3","VPC","2",14819.2436,15539.3912902079,0.476291994288712,"LM_SR",88915.4615999997
"NJ2020","1","1","T0_T17","c_V3","VPC","2",2091.96958939394,4805.05926643066,0.0865683785169826,"LM_SR",35563.4830196969
"NJ2020","1","1","T0_T20","c_V3","VPC","2",153.425702767044,3096.65108291456,0.000817589340428815,"LM_SR",3068.51405534088
"NJ2020","1","1","T0_T24","c_V3","VPC","2",-1418.53923425676,2362.79403258306,0.0826610322857913,"LM_SR",-34044.9416221622
"NJ2020","1","1","T0_T3","c_V3","VPC","3",-13192.7840666666,NA,1,"LM_SR",-39578.3521999998
"NJ2020","1","1","T0_T6","c_V3","VPC","3",13537.7258166667,15432.8670767185,0.434862706268153,"LM_SR",81226.3549
"NJ2020","1","1","T0_T17","c_V3","VPC","3",967.997456666672,4760.73806250109,0.0202527460690953,"LM_SR",16455.9567633334
"NJ2020","1","1","T0_T20","c_V3","VPC","3",-36.3122198198173,2898.63306663764,5.2308846169969e-05,"LM_SR",-726.244396396346
"NJ2020","1","1","T0_T24","c_V3","VPC","3",638.25927101351,2040.51025772429,0.0238760068913133,"LM_SR",15318.2225043242
"NJ2020","2","1","T0_T3","c_V3","VPC","1",-25431.2522333333,NA,1,"LM_SR",-76293.7566999998
"NJ2020","2","1","T0_T6","c_V3","VPC","1",-16524.9518333334,5142.05493342368,0.911721449857979,"LM_SR",-99149.7110000002
"NJ2020","2","1","T0_T17.5","c_V3","VPC","1",498.688468303099,4230.2534149821,0.00690062764447181,"LM_SR",8727.04819530424
"NJ2020","2","1","T0_T20.5","c_V3","VPC","1",-3322.51492465877,3450.9925233807,0.23604398753288,"LM_SR",-68111.5559555049
"NJ2020","2","1","T0_T24","c_V3","VPC","1",-1689.30460584758,2653.74143424218,0.0919878349417277,"LM_SR",-40543.3105403418
"NJ2020","2","1","T0_T3","c_V3","VPC","2",26896.0800333334,NA,1,"LM_SR",80688.2401000003
"NJ2020","2","1","T0_T6","c_V3","VPC","2",12303.0882333333,8425.267744012,0.680752057230892,"LM_SR",73818.5293999998
"NJ2020","2","1","T0_T17.5","c_V3","VPC","2",-1421.75728388473,3793.10669022509,0.0656366781187385,"LM_SR",-24880.7524679828
"NJ2020","2","1","T0_T20.5","c_V3","VPC","2",-3991.77854340309,2760.92335022002,0.410652443768627,"LM_SR",-81831.4601397634
"NJ2020","2","1","T0_T24","c_V3","VPC","2",-3611.18116162944,1944.87245882103,0.462913899700643,"LM_SR",-86668.3478791066
"NJ2020","2","1","T0_T3","c_V3","VPC","3",9198.67133333338,NA,1,"LM_SR",27596.0140000001
"NJ2020","2","1","T0_T6","c_V3","VPC","3",6083.31798333327,1798.65009524326,0.919607618500626,"LM_SR",36499.9078999996
"NJ2020","2","1","T0_T17.5","c_V3","VPC","3",-2828.98962753469,2167.75084170063,0.459914158635818,"LM_SR",-49507.318481857
"NJ2020","2","1","T0_T20.5","c_V3","VPC","3",-2777.60899317561,1292.42464201117,0.606238633096575,"LM_SR",-56940.9843601
"NJ2020","2","1","T0_T24","c_V3","VPC","3",-178.887974178719,1986.90979815296,0.00202239876624126,"LM_SR",-4293.31138028926
"NJ2020","3","1","T0_T3","c_V3","VPC","1",73701.4133333334,NA,1,"LM_SR",221104.24
"NJ2020","3","1","T0_T6","c_V3","VPC","1",-1668.2017666667,43514.6675667035,0.00146753343185875,"LM_SR",-10009.2106000002
"NJ2020","3","1","T0_T9","c_V3","VPC","1",1577.16325333334,19550.346716256,0.00324342221257861,"LM_SR",14194.46928
"NJ2020","3","1","T0_T12","c_V3","VPC","1",-7401.03317333333,12420.7362610761,0.105825656450394,"LM_SR",-88812.39808
"NJ2020","3","1","T0_T24","c_V3","VPC","1",-2367.31786,5571.17836657943,0.0431901459107316,"LM_SR",-56815.6286399999
"NJ2020","3","1","T0_T3","c_V3","VPC","2",49366.3976,NA,1,"LM_SR",148099.1928
"NJ2020","3","1","T0_T6","c_V3","VPC","2",-9205.58335000003,33816.5489684521,0.0689918131975893,"LM_SR",-55233.5001000002
"NJ2020","3","1","T0_T9","c_V3","VPC","2",-3976.85348999999,15421.5758644644,0.0321800165621474,"LM_SR",-35791.68141
"NJ2020","3","1","T0_T12","c_V3","VPC","2",-11443.3717,9892.3185068633,0.30846443237024,"LM_SR",-137320.4604
"NJ2020","3","1","T0_T24","c_V3","VPC","2",-8896.06308166667,4346.15925693598,0.511582488693602,"LM_SR",-213505.51396
"NJ2020","3","1","T0_T3","c_V3","VPC","3",24474.1887666668,NA,1,"LM_SR",73422.5663000003
"NJ2020","3","1","T0_T6","c_V3","VPC","3",-25896.7991166667,29081.7034137899,0.4422637625716,"LM_SR",-155380.7947
"NJ2020","3","1","T0_T9","c_V3","VPC","3",-23603.1397,13072.9766769501,0.619757202040563,"LM_SR",-212428.2573
"NJ2020","3","1","T0_T12","c_V3","VPC","3",-23259.5178166667,7550.29348645441,0.759811012828924,"LM_SR",-279114.2138
"NJ2020","3","1","T0_T24","c_V3","VPC","3",-9051.61335000001,5245.07821462192,0.426783005450901,"LM_SR",-217238.7204
"NJ2020","4","1","T0_T3","c_V3","VPC","1",-9132.84166666652,NA,1,"LM_SR",-27398.5249999996
"NJ2020","4","1","T0_T6","c_V3","VPC","1",2120.96633333328,6497.38907820837,0.0962975546862073,"LM_SR",12725.7979999997
"NJ2020","4","1","T0_T9","c_V3","VPC","1",19995.8663333333,10721.3445815683,0.634931197505241,"LM_SR",179962.797
"NJ2020","4","1","T0_T12","c_V3","VPC","1",3523.99280000006,11347.0972401881,0.0311484510415966,"LM_SR",42287.9136000007
"NJ2020","4","1","T0_T24","c_V3","VPC","1",1597.31905833333,4944.81594878217,0.0254237104734082,"LM_SR",38335.6573999998
"NJ2020","4","1","T0_T3","c_V3","VPC","2",16259.4870000002,NA,1,"LM_SR",48778.4610000006
"NJ2020","4","1","T0_T6","c_V3","VPC","2",775.963499999927,8939.41646072885,0.00747832347319659,"LM_SR",4655.78099999956
"NJ2020","4","1","T0_T9","c_V3","VPC","2",3879.37069999998,4380.98300400044,0.281638712599727,"LM_SR",34914.3362999998
"NJ2020","4","1","T0_T12","c_V3","VPC","2",8945.8754,3867.06098376458,0.640787395545902,"LM_SR",107350.5048
"NJ2020","4","1","T0_T24","c_V3","VPC","2",-1945.611,3562.20130290167,0.0694027803340347,"LM_SR",-46694.664
"NJ2020","4","1","T0_T3","c_V3","VPC","3",-40265.4059999999,NA,1,"LM_SR",-120796.218
"NJ2020","4","1","T0_T6","c_V3","VPC","3",-527.765000000057,22942.5377283108,0.000528893836002624,"LM_SR",-3166.59000000034
"NJ2020","4","1","T0_T9","c_V3","VPC","3",5308.78300000002,10799.4029928399,0.107800866855591,"LM_SR",47779.0470000002
"NJ2020","4","1","T0_T12","c_V3","VPC","3",4712.0244,6244.55031283101,0.159521145615856,"LM_SR",56544.2928
"NJ2020","4","1","T0_T24","c_V3","VPC","3",-4155.91824166668,3723.54922606572,0.237473328156477,"LM_SR",-99742.0378000004
"NJ2020","5","1","T0_T3","c_V3","VPC","1",35961.1375333334,NA,1,"LM_SR",107883.4126
"NJ2020","5","1","T0_T6","c_V3","VPC","1",-2500.04878333337,22205.5762732798,0.0125170638967299,"LM_SR",-15000.2927000002
"NJ2020","5","1","T0_T9","c_V3","VPC","1",-1565.45088999999,9945.28437333146,0.0122367852126703,"LM_SR",-14089.0580099999
"NJ2020","5","1","T0_T12","c_V3","VPC","1",-3846.88345333333,5891.05581390038,0.124449141888337,"LM_SR",-46162.60144
"NJ2020","5","1","T0_T24","c_V3","VPC","1",-2036.38836750001,2603.89298793537,0.132624063172863,"LM_SR",-48873.3208200002
"NJ2020","5","1","T0_T3","c_V3","VPC","2",-26737.7872666666,NA,1,"LM_SR",-80213.3617999999
"NJ2020","5","1","T0_T6","c_V3","VPC","2",-8147.23135000001,10733.2624628723,0.365553851515664,"LM_SR",-48883.3881000001
"NJ2020","5","1","T0_T9","c_V3","VPC","2",-3807.80146333333,5414.56078857241,0.198256552055363,"LM_SR",-34270.21317
"NJ2020","5","1","T0_T12","c_V3","VPC","2",-5300.06428666668,3242.64896173117,0.471043552258482,"LM_SR",-63600.7714400001
"NJ2020","5","1","T0_T24","c_V3","VPC","2",-4465.94182833334,1424.60514780361,0.71071857295138,"LM_SR",-107182.60388
"NJ2020","5","1","T0_T3","c_V3","VPC","3",2705.71890000001,NA,1,"LM_SR",8117.15670000002
"NJ2020","5","1","T0_T6","c_V3","VPC","3",-10195.7569833334,7448.67057418594,0.652006825269776,"LM_SR",-61174.5419000003
"NJ2020","5","1","T0_T9","c_V3","VPC","3",-3123.35288666668,5269.67790603922,0.149405487499295,"LM_SR",-28110.1759800002
"NJ2020","5","1","T0_T12","c_V3","VPC","3",-251.830743333338,3464.83018598082,0.00175779513796869,"LM_SR",-3021.96892000006
"NJ2020","5","1","T0_T24","c_V3","VPC","3",-2158.31984,1598.07329737765,0.313193441275784,"LM_SR",-51799.67616
"NJ2020","6","1","T0_T3","c_V3","VPC","1",-1383.67596666666,NA,1,"LM_SR",-4151.02789999999
"NJ2020","6","1","T0_T6","c_V3","VPC","1",-24403.6136166667,13290.5671989559,0.77124478996373,"LM_SR",-146421.6817
"NJ2020","6","1","T0_T9","c_V3","VPC","1",-45977.6037066667,13801.2143703057,0.847308906512167,"LM_SR",-413798.43336
"NJ2020","6","1","T0_T12","c_V3","VPC","1",-29141.6993633333,12568.7601238547,0.641826194659273,"LM_SR",-349700.39236
"NJ2020","6","1","T0_T24","c_V3","VPC","1",-9108.52717916667,7941.28916184909,0.247493827610839,"LM_SR",-218604.6523
"NJ2020","6","1","T0_T3","c_V3","VPC","2",-1367.8442,NA,1,"LM_SR",-4103.53259999999
"NJ2020","6","1","T0_T6","c_V3","VPC","2",-13461.1643,6982.08161513129,0.788001943071363,"LM_SR",-80766.9858000002
"NJ2020","6","1","T0_T9","c_V3","VPC","2",-11566.01126,3308.63936048411,0.859352231241447,"LM_SR",-104094.10134
"NJ2020","6","1","T0_T12","c_V3","VPC","2",-11680.4840066667,1911.38679388152,0.925640083806718,"LM_SR",-140165.80808
"NJ2020","6","1","T0_T24","c_V3","VPC","2",-2276.18247333333,2838.14840095999,0.138524581865556,"LM_SR",-54628.37936
"NJ2020","6","1","T0_T3","c_V3","VPC","3",5014.5531333334,NA,1,"LM_SR",15043.6594000002
"NJ2020","6","1","T0_T6","c_V3","VPC","3",-29278.2375333334,19798.9519226635,0.686203809419018,"LM_SR",-175669.4252
"NJ2020","6","1","T0_T9","c_V3","VPC","3",-15557.74854,11880.6694053512,0.461611976263106,"LM_SR",-140019.73686
"NJ2020","6","1","T0_T12","c_V3","VPC","3",-14155.9575733333,6906.8884319322,0.583369337036749,"LM_SR",-169871.49088
"NJ2020","6","1","T0_T24","c_V3","VPC","3",830.303409166658,5259.31325373308,0.00619238419638909,"LM_SR",19927.2818199998
"NJ2020","7","1","T0_T3","c_V3","VPC","1",9993.62646666665,NA,1,"LM_SR",29980.8793999999
"NJ2020","7","1","T0_T6","c_V3","VPC","1",-1468.33711666668,6617.56776027918,0.0469226888722136,"LM_SR",-8810.02270000011
"NJ2020","7","1","T0_T9","c_V3","VPC","1",-603.947110000002,3001.24929103182,0.0198453285088522,"LM_SR",-5435.52399000002
"NJ2020","7","1","T0_T12","c_V3","VPC","1",-2473.03177333333,2041.32104168084,0.328513285479981,"LM_SR",-29676.38128
"NJ2020","7","1","T0_T24","c_V3","VPC","1",2556.13253083333,1699.7113648971,0.361185949118516,"LM_SR",61347.18074
"NJ2020","7","1","T0_T3","c_V3","VPC","2",-243.84853333333,NA,1,"LM_SR",-731.54559999999
"NJ2020","7","1","T0_T6","c_V3","VPC","2",-4579.63785000001,2503.269129127,0.769952813869116,"LM_SR",-27477.8271000001
"NJ2020","7","1","T0_T9","c_V3","VPC","2",-2160.00327666666,1790.19973449651,0.42126512197031,"LM_SR",-19440.02949
"NJ2020","7","1","T0_T12","c_V3","VPC","2",720.320573333339,1957.9820028344,0.0431667403616474,"LM_SR",8643.84688000007
"NJ2020","7","1","T0_T24","c_V3","VPC","2",185.141711666663,861.792068970115,0.0114067315470553,"LM_SR",4443.4010799999
"NJ2020","7","1","T0_T3","c_V3","VPC","3",-6983.73243333332,NA,1,"LM_SR",-20951.1973
"NJ2020","7","1","T0_T6","c_V3","VPC","3",2039.96079999998,5209.83171734962,0.132937274337506,"LM_SR",12239.7647999999
"NJ2020","7","1","T0_T9","c_V3","VPC","3",1006.72113333333,2405.06355582235,0.0805496304286538,"LM_SR",9060.49019999995
"NJ2020","7","1","T0_T12","c_V3","VPC","3",1258.53857999999,1396.15456808939,0.213131240075399,"LM_SR",15102.4629599999
"NJ2020","7","1","T0_T24","c_V3","VPC","3",437.584680833331,649.344050757499,0.101955857280476,"LM_SR",10502.0323399999
"NJ2020","1","1","T0_T3","c_V3","VPC","1",3057.09699999999,NA,NA,"VPCL_SR",9171.29099999997
"NJ2020","1","1","T0_T6","c_V3","VPC","1",3057.09699999999,NA,NA,"VPCL_SR",9171.29099999997
"NJ2020","1","1","T0_T17","c_V3","VPC","1",8729.26449545454,NA,NA,"VPCL_SR",167587.0429
"NJ2020","1","1","T0_T20","c_V3","VPC","1",8729.26449545454,NA,NA,"VPCL_SR",167587.0429
"NJ2020","1","1","T0_T24","c_V3","VPC","1",8729.26449545454,NA,NA,"VPCL_SR",167587.0429
"NJ2020","1","1","T0_T3","c_V3","VPC","2",0,NA,NA,"VPCL_SR",0
"NJ2020","1","1","T0_T6","c_V3","VPC","2",41734.2588333333,NA,NA,"VPCL_SR",125202.7765
"NJ2020","1","1","T0_T17","c_V3","VPC","2",41734.2588333333,NA,NA,"VPCL_SR",125202.7765
"NJ2020","1","1","T0_T20","c_V3","VPC","2",41734.2588333333,NA,NA,"VPCL_SR",125202.7765
"NJ2020","1","1","T0_T24","c_V3","VPC","2",41734.2588333333,NA,NA,"VPCL_SR",125202.7765
"NJ2020","1","1","T0_T3","c_V3","VPC","3",0,NA,NA,"VPCL_SR",0
"NJ2020","1","1","T0_T6","c_V3","VPC","3",40268.2357,NA,NA,"VPCL_SR",120804.7071
"NJ2020","1","1","T0_T17","c_V3","VPC","3",40268.2357,NA,NA,"VPCL_SR",120804.7071
"NJ2020","1","1","T0_T20","c_V3","VPC","3",40268.2357,NA,NA,"VPCL_SR",120804.7071
"NJ2020","1","1","T0_T24","c_V3","VPC","3",25023.1812,NA,NA,"VPCL_SR",159917.2139
"NJ2020","2","1","T0_T3","c_V3","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","2","1","T0_T6","c_V3","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","2","1","T0_T17.5","c_V3","VPC","1",6615.35632173913,NA,NA,"VPCL_SR",76076.5977
"NJ2020","2","1","T0_T20.5","c_V3","VPC","1",6615.35632173913,NA,NA,"VPCL_SR",76076.5977
"NJ2020","2","1","T0_T24","c_V3","VPC","1",18287.4678465838,NA,NA,"VPCL_SR",180935.1255
"NJ2020","2","1","T0_T3","c_V3","VPC","2",26896.0800333334,NA,NA,"VPCL_SR",80688.2401000001
"NJ2020","2","1","T0_T6","c_V3","VPC","2",26896.0800333334,NA,NA,"VPCL_SR",80688.2401000001
"NJ2020","2","1","T0_T17.5","c_V3","VPC","2",26896.0800333334,NA,NA,"VPCL_SR",80688.2401000001
"NJ2020","2","1","T0_T20.5","c_V3","VPC","2",26896.0800333334,NA,NA,"VPCL_SR",80688.2401000001
"NJ2020","2","1","T0_T24","c_V3","VPC","2",18368.2100880952,NA,NA,"VPCL_SR",115129.4306
"NJ2020","2","1","T0_T3","c_V3","VPC","3",9198.67133333332,NA,NA,"VPCL_SR",27596.014
"NJ2020","2","1","T0_T6","c_V3","VPC","3",6083.31798333333,NA,NA,"VPCL_SR",36499.9079
"NJ2020","2","1","T0_T17.5","c_V3","VPC","3",6083.31798333333,NA,NA,"VPCL_SR",36499.9079
"NJ2020","2","1","T0_T20.5","c_V3","VPC","3",3725.447175,NA,NA,"VPCL_SR",40602.637
"NJ2020","2","1","T0_T24","c_V3","VPC","3",10895.0139378205,NA,NA,"VPCL_SR",138593.5222
"NJ2020","3","1","T0_T3","c_V3","VPC","1",73701.4133333333,NA,NA,"VPCL_SR",221104.24
"NJ2020","3","1","T0_T6","c_V3","VPC","1",73701.4133333333,NA,NA,"VPCL_SR",221104.24
"NJ2020","3","1","T0_T9","c_V3","VPC","1",53987.15,NA,NA,"VPCL_SR",323922.9
"NJ2020","3","1","T0_T12","c_V3","VPC","1",53987.15,NA,NA,"VPCL_SR",323922.9
"NJ2020","3","1","T0_T24","c_V3","VPC","1",38376.5985555556,NA,NA,"VPCL_SR",409788.848
"NJ2020","3","1","T0_T3","c_V3","VPC","2",49366.3976,NA,NA,"VPCL_SR",148099.1928
"NJ2020","3","1","T0_T6","c_V3","VPC","2",49366.3976,NA,NA,"VPCL_SR",148099.1928
"NJ2020","3","1","T0_T9","c_V3","VPC","2",38556.9537166667,NA,NA,"VPCL_SR",231341.7223
"NJ2020","3","1","T0_T12","c_V3","VPC","2",38556.9537166667,NA,NA,"VPCL_SR",231341.7223
"NJ2020","3","1","T0_T24","c_V3","VPC","2",38556.9537166667,NA,NA,"VPCL_SR",231341.7223
"NJ2020","3","1","T0_T3","c_V3","VPC","3",24474.1887666666,NA,NA,"VPCL_SR",73422.5662999999
"NJ2020","3","1","T0_T6","c_V3","VPC","3",24474.1887666666,NA,NA,"VPCL_SR",73422.5662999999
"NJ2020","3","1","T0_T9","c_V3","VPC","3",24474.1887666666,NA,NA,"VPCL_SR",73422.5662999999
"NJ2020","3","1","T0_T12","c_V3","VPC","3",24474.1887666666,NA,NA,"VPCL_SR",73422.5662999999
"NJ2020","3","1","T0_T24","c_V3","VPC","3",14729.3344708333,NA,NA,"VPCL_SR",133236.3284
"NJ2020","4","1","T0_T3","c_V3","VPC","1",0,NA,NA,"VPCL_SR",0
"NJ2020","4","1","T0_T6","c_V3","VPC","1",13374.7743333333,NA,NA,"VPCL_SR",40124.3229999999
"NJ2020","4","1","T0_T9","c_V3","VPC","1",35663.7356666666,NA,NA,"VPCL_SR",213982.414
"NJ2020","4","1","T0_T12","c_V3","VPC","1",35663.7356666666,NA,NA,"VPCL_SR",213982.414
"NJ2020","4","1","T0_T24","c_V3","VPC","1",21785.158875,NA,NA,"VPCL_SR",308861.399
"NJ2020","4","1","T0_T3","c_V3","VPC","2",16259.487,NA,NA,"VPCL_SR",48778.4610000001
"NJ2020","4","1","T0_T6","c_V3","VPC","2",16259.487,NA,NA,"VPCL_SR",48778.4610000001
"NJ2020","4","1","T0_T9","c_V3","VPC","2",16270.6578333333,NA,NA,"VPCL_SR",97623.9469999999
"NJ2020","4","1","T0_T12","c_V3","VPC","2",18727.3224166667,NA,NA,"VPCL_SR",175949.408
"NJ2020","4","1","T0_T24","c_V3","VPC","2",18727.3224166667,NA,NA,"VPCL_SR",175949.408
"NJ2020","4","1","T0_T3","c_V3","VPC","3",0,NA,NA,"VPCL_SR",0
"NJ2020","4","1","T0_T6","c_V3","VPC","3",39209.876,NA,NA,"VPCL_SR",117629.628
"NJ2020","4","1","T0_T9","c_V3","VPC","3",22445.6953333333,NA,NA,"VPCL_SR",134674.172
